ticker    ,sector                ,region                     ,payout_score      ,fcf_coverage_score  ,div_growth_score,balance_sheet_score,streak_score,dividend_sustainability_score,sustainability_grade
SPB       ,Consumer Staples      ,United States and Canada   ,82.89567068843151 ,68.58921161825727   ,50.0            ,88.58110348920424  ,12.0        ,63.0                         ,C
COLL      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,0.0                ,0.0         ,47.5                         ,D
HIMX      ,Information Technology,Asia / Pacific             ,0.0               ,42.90158632373324   ,50.0            ,79.71877916987418  ,4.0         ,33.3                         ,F
SIA       ,Health Care           ,United States and Canada   ,0.0               ,0.0                 ,50.0            ,29.80331170061111  ,4.0         ,15.1                         ,F
CNXN      ,Information Technology,United States and Canada   ,91.7608012111331  ,78.74204946996467   ,50.0            ,99.87705682828572  ,8.0         ,68.8                         ,B
PGEN      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.25261002048055  ,0.0         ,62.1                         ,C
FIVN      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,33.93604311651853  ,0.0         ,52.6                         ,C
TRUL      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,77.97037167508654  ,0.0         ,59.2                         ,C
CSIQ      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,56.094751554291776 ,0.0         ,55.9                         ,C
MNMD      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,96.98350245047284  ,0.0         ,62.0                         ,C
ARLO      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,92.05893040002643  ,0.0         ,61.3                         ,C
SOC       ,Energy                ,United States and Canada   ,100.0             ,50.0                ,50.0            ,26.12596198061722  ,0.0         ,51.4                         ,C
INVA      ,Health Care           ,United States and Canada   ,50.0              ,50.0                ,50.0            ,74.89100449485888  ,4.0         ,46.8                         ,D
CERT      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,90.1794091902342   ,0.0         ,61.0                         ,C
UTZ       ,Consumer Staples      ,United States and Canada   ,89.83899821109124 ,0.0                 ,50.0            ,77.40162662554465  ,20.0        ,47.1                         ,D
CNL       ,Materials             ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.85589480320634  ,0.0         ,62.5                         ,C
BHVN      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.12041060520184  ,0.0         ,62.1                         ,C
FLNG      ,Energy                ,Latin America and Caribbean,25.191332411249434,19.30112165660052   ,50.0            ,25.19329391005377  ,4.0         ,25.5                         ,F
ENR       ,Consumer Staples      ,United States and Canada   ,82.79336230738838 ,14.512055109070038  ,50.0            ,0.0                ,4.0         ,34.9                         ,F
TRVI      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.65542620099022  ,0.0         ,62.4                         ,C
LIF       ,Materials             ,United States and Canada   ,50.0              ,16.948497439366122  ,50.0            ,100.0              ,4.0         ,42.3                         ,D
LOMA      ,Materials             ,Latin America and Caribbean,100.0             ,50.0                ,50.0            ,92.68325429307694  ,0.0         ,61.4                         ,C
CRAI      ,Industrials           ,United States and Canada   ,87.81912980942107 ,41.963099630996304  ,50.0            ,83.77265368353217  ,32.0        ,59.8                         ,C
UTI       ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,71.66600631901903  ,4.0         ,58.8                         ,C
LILA      ,Communication Services,Latin America and Caribbean,50.0              ,50.0                ,50.0            ,0.0                ,0.0         ,35.0                         ,D
CTOS      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,6.144129291428158  ,0.0         ,48.4                         ,D
NFI       ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,44.35181914517838  ,4.0         ,54.8                         ,C
ZD        ,Communication Services,United States and Canada   ,100.0             ,50.0                ,50.0            ,83.53010690934795  ,4.0         ,60.6                         ,C
HPSA      ,Industrials           ,United States and Canada   ,91.89794862954663 ,0.0                 ,50.0            ,96.1713183359781   ,8.0         ,48.6                         ,D
SVRA      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,94.77981918926801  ,0.0         ,61.7                         ,C
AXGN      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,77.19500850094633  ,0.0         ,59.1                         ,C
AMSC      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.43009825309049  ,0.0         ,62.4                         ,C
NEXA      ,Materials             ,Europe                     ,100.0             ,19.508793208004853  ,50.0            ,41.57164549321411  ,4.0         ,46.7                         ,D
LNF       ,Consumer Discretionary,United States and Canada   ,84.42538321022953 ,94.17134115247322   ,50.0            ,87.56939719975475  ,4.0         ,68.4                         ,B
KARO      ,Information Technology,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,92.55265990159901  ,8.0         ,62.6                         ,C
BCRX      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
SKYT      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,59.6996902399328   ,0.0         ,56.5                         ,C
PET       ,Consumer Discretionary,United States and Canada   ,85.33599800149887 ,88.79897785349232   ,50.0            ,0.0                ,0.0         ,53.5                         ,C
TNDM      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,39.39313315596098  ,0.0         ,53.4                         ,C
TNC       ,Industrials           ,United States and Canada   ,89.34824902723736 ,55.98173515981736   ,50.0            ,86.36339280930183  ,100.0       ,74.3                         ,B
TRS       ,Materials             ,United States and Canada   ,96.18585298196949 ,100.0               ,50.0            ,77.73315350417104  ,4.0         ,71.3                         ,B
ENOV      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,81.74571915471097  ,0.0         ,59.8                         ,C
NVAX      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
NSSC      ,Information Technology,United States and Canada   ,50.0              ,55.327604726100965  ,50.0            ,98.94628630172193  ,8.0         ,52.4                         ,C
TNGX      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,93.90370221865811  ,0.0         ,61.6                         ,C
AHCO      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,55.00257690585422  ,0.0         ,55.8                         ,C
WTTR      ,Energy                ,United States and Canada   ,63.1578947368421  ,0.0                 ,50.0            ,95.15435503660903  ,8.0         ,41.3                         ,D
AMPL      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.37280820070139  ,0.0         ,62.4                         ,C
DSGR      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,56.75055421987698  ,0.0         ,56.0                         ,C
TTI       ,Energy                ,United States and Canada   ,100.0             ,50.0                ,50.0            ,70.86705354440541  ,0.0         ,58.1                         ,C
BIR       ,Energy                ,United States and Canada   ,53.36683417085427 ,13.556034482758623  ,50.0            ,89.56839165907984  ,4.0         ,40.8                         ,D
TOY       ,Consumer Discretionary,United States and Canada   ,88.5443864229765  ,100.0               ,50.0            ,87.2979653926602   ,0.0         ,70.2                         ,B
NEXT      ,Energy                ,United States and Canada   ,100.0             ,50.0                ,50.0            ,22.275217506788437 ,0.0         ,50.8                         ,C
DOLE      ,Consumer Staples      ,Europe                     ,74.89348272053023 ,14.745443117536142  ,50.0            ,69.7695109599606   ,8.0         ,44.1                         ,D
FSLY      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,86.02572735906068  ,0.0         ,60.4                         ,C
TCLA      ,Materials             ,United States and Canada   ,63.32493865426838 ,35.83414032925434   ,50.0            ,85.84706071173235  ,8.0         ,48.9                         ,D
SLS       ,Materials             ,Europe                     ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
AMLX      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.59941733430443  ,0.0         ,62.4                         ,C
PLTK      ,Communication Services,Africa / Middle East       ,63.43786635404456 ,52.97261189044756   ,50.0            ,100.0              ,4.0         ,54.7                         ,C
STGW      ,Communication Services,United States and Canada   ,100.0             ,50.0                ,50.0            ,29.573507190274885 ,0.0         ,51.9                         ,C
RLAY      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.92146123418061  ,0.0         ,62.2                         ,C
RERE      ,Consumer Discretionary,Asia / Pacific             ,100.0             ,50.0                ,50.0            ,96.79751862022641  ,0.0         ,62.0                         ,C
UVV       ,Consumer Staples      ,United States and Canada   ,0.0               ,39.053063253386355  ,50.0            ,75.46860907850952  ,100.0       ,46.1                         ,D
MAN       ,Industrials           ,United States and Canada   ,63.50062214848611 ,0.0                 ,50.0            ,79.14962308210698  ,4.0         ,38.3                         ,D
VITL      ,Consumer Staples      ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.68411932169823  ,0.0         ,62.2                         ,C
TUYA      ,Information Technology,Asia / Pacific             ,50.0              ,50.58146577831617   ,50.0            ,99.84614621073005  ,0.0         ,50.1                         ,C
CTS       ,Information Technology,United States and Canada   ,96.29256965944273 ,100.0               ,50.0            ,92.64764057643401  ,4.0         ,73.6                         ,B
ASTH      ,Health Care           ,United States and Canada   ,95.89937472735204 ,100.0               ,50.0            ,69.41089522920434  ,0.0         ,69.4                         ,B
NTLA      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,91.96446320167591  ,0.0         ,61.3                         ,C
HCSG      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,98.90317977850232  ,4.0         ,62.9                         ,C
MGIC      ,Information Technology,Africa / Middle East       ,61.632426429761246,46.6642547033285    ,50.0            ,90.4617973671682   ,4.0         ,51.2                         ,C
SDGR      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,90.6803657301949   ,0.0         ,61.1                         ,C
AFYA      ,Consumer Discretionary,Latin America and Caribbean,92.73706251869578 ,100.0               ,50.0            ,75.45971486917556  ,0.0         ,69.5                         ,B
BORR      ,Energy                ,Latin America and Caribbean,93.49390919158361 ,0.0                 ,50.0            ,29.13185006208261  ,0.0         ,37.7                         ,D
NABL      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,83.79231475018328  ,0.0         ,60.1                         ,C
THR       ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,89.79157833814514  ,0.0         ,61.0                         ,C
TSHA      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,70.38072603569599  ,0.0         ,58.1                         ,C
GRC       ,Industrials           ,United States and Canada   ,81.50684931506848 ,86.35802469135803   ,50.0            ,65.46548956661316  ,60.000004   ,70.8                         ,B
QURE      ,Health Care           ,Europe                     ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
KRP       ,Energy                ,United States and Canada   ,0.0               ,2.9800000000000004  ,50.0            ,90.63027172675228  ,4.0         ,24.9                         ,F
ATAI      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,92.3037323037323   ,0.0         ,61.3                         ,C
ANAB      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,0.0                ,0.0         ,47.5                         ,D
OCS       ,Health Care           ,Europe                     ,100.0             ,50.0                ,50.0            ,99.46416058695024  ,0.0         ,62.4                         ,C
AMPH      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,70.3878191997815   ,0.0         ,58.1                         ,C
AESI      ,Energy                ,United States and Canada   ,100.0             ,0.0                 ,50.0            ,82.95322991433201  ,8.0         ,48.6                         ,D
LAR       ,Materials             ,Europe                     ,100.0             ,50.0                ,50.0            ,92.1142326931783   ,0.0         ,61.3                         ,C
ABRA      ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,100.0              ,0.0         ,50.0                         ,C
CRI       ,Consumer Discretionary,United States and Canada   ,72.88667141838917 ,24.177181913774973  ,50.0            ,55.91532484553454  ,4.0         ,43.3                         ,D
VNP       ,Materials             ,United States and Canada   ,100.0             ,50.0                ,50.0            ,63.650314103486316 ,0.0         ,57.0                         ,C
PXT       ,Energy                ,United States and Canada   ,50.0              ,11.365835504279865  ,50.0            ,98.81324217868351  ,0.0         ,40.2                         ,D
EYPT      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.71074789499752  ,0.0         ,62.2                         ,C
AAV       ,Energy                ,United States and Canada   ,100.0             ,50.0                ,50.0            ,83.90738867138813  ,4.0         ,60.7                         ,C
VET       ,Energy                ,United States and Canada   ,50.0              ,0.0                 ,50.0            ,87.77829491461276  ,4.0         ,36.3                         ,D
CLOV      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
GOOS      ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,55.51554435241868  ,0.0         ,55.8                         ,C
MLKN      ,Industrials           ,United States and Canada   ,80.59984813971145 ,32.44618395303327   ,50.0            ,54.71000923775997  ,4.0         ,47.1                         ,D
RES       ,Energy                ,United States and Canada   ,71.2013843111404  ,43.14163090128755   ,50.0            ,98.98264845264261  ,4.0         ,54.0                         ,C
USPH      ,Health Care           ,United States and Canada   ,63.767342582710775,41.89985272459499   ,50.0            ,87.0351096765694   ,56.0        ,57.9                         ,C
WGO       ,Consumer Discretionary,United States and Canada   ,67.01623815967524 ,69.74358974358974   ,50.0            ,83.79467080373425  ,32.0        ,61.6                         ,C
COHU      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,98.73923918667118  ,4.0         ,62.9                         ,C
RAPP      ,Health Care           ,United States and Canada   ,50.0              ,50.0                ,50.0            ,99.83847908413274  ,0.0         ,50.0                         ,C
LNN       ,Industrials           ,United States and Canada   ,89.27257866775645 ,79.84761904761906   ,50.0            ,91.46038597478965  ,96.0        ,80.4                         ,A
GTWO      ,Materials             ,United States and Canada   ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
KMTS      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,92.80950294532886  ,0.0         ,61.4                         ,C
PDFS      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.29821709207175  ,0.0         ,62.4                         ,C
CAPR      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.66772079380355  ,0.0         ,62.5                         ,C
IDT       ,Communication Services,United States and Canada   ,50.0              ,100.0               ,50.0            ,99.80328067308274  ,8.0         ,63.7                         ,C
PRLB      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.82491482006516  ,0.0         ,62.5                         ,C
XERS      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
ABCL      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.9370249728556   ,0.0         ,62.2                         ,C
GSL       ,Industrials           ,Europe                     ,89.40493080279465 ,35.93734209196565   ,50.0            ,84.41932926995928  ,20.0        ,57.0                         ,C
ELE       ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,99.54340224734358  ,0.0         ,49.9                         ,D
IAU       ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,81.20511164602047  ,0.0         ,47.2                         ,D
GIII      ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,94.48877033367471  ,0.0         ,61.7                         ,C
ARDT      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,50.02955936834914  ,0.0         ,55.0                         ,C
IRMD      ,Health Care           ,United States and Canada   ,82.11849957374254 ,35.16090584028605   ,50.0            ,99.94240958304538  ,4.0         ,54.9                         ,C
LUCK      ,Consumer Discretionary,United States and Canada   ,100.0             ,12.18250950570342   ,50.0            ,100.0              ,4.0         ,53.6                         ,C
METC      ,Materials             ,United States and Canada   ,100.0             ,0.0                 ,50.0            ,90.47527172165412  ,4.0         ,49.2                         ,D
IMTX      ,Health Care           ,Europe                     ,100.0             ,50.0                ,50.0            ,99.06018930552524  ,0.0         ,62.4                         ,C
SANA      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,86.44045242847638  ,0.0         ,60.5                         ,C
SPH       ,Utilities             ,United States and Canada   ,50.0              ,27.15932042295354   ,50.0            ,25.947953734177574 ,4.0         ,33.8                         ,F
GILT      ,Information Technology,Africa / Middle East       ,100.0             ,50.0                ,50.0            ,99.06166513379758  ,4.0         ,63.0                         ,C
CCEC      ,Industrials           ,Europe                     ,88.48902501276162 ,48.05617147080562   ,50.0            ,35.999811363371236 ,4.0         ,50.1                         ,C
LGIH      ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,75.67203179480634  ,0.0         ,58.9                         ,C
TDOC      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,64.57578846652538  ,0.0         ,57.2                         ,C
CNMD      ,Health Care           ,United States and Canada   ,91.19866182646452 ,100.0               ,50.0            ,67.20405534549383  ,4.0         ,68.5                         ,B
ATEN      ,Information Technology,United States and Canada   ,87.5249500998004  ,82.34285714285713   ,50.0            ,98.2832247767761   ,4.0         ,67.8                         ,B
SIS       ,Industrials           ,United States and Canada   ,75.91240875912408 ,65.48340548340549   ,50.0            ,83.04384408400604  ,4.0         ,58.4                         ,C
RBX       ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,95.29206294967443  ,0.0         ,49.3                         ,D
PZZA      ,Consumer Discretionary,United States and Canada   ,46.12190812720848 ,25.991146089522875  ,50.0            ,100.0              ,4.0         ,43.6                         ,D
LPG       ,Energy                ,United States and Canada   ,37.722031785602994,14.884496705862732  ,50.0            ,77.29652394744976  ,0.0         ,34.7                         ,F
CWH       ,Consumer Discretionary,United States and Canada   ,46.23969780219781 ,0.0                 ,50.0            ,0.0                ,4.0         ,22.2                         ,F
GIC       ,Industrials           ,United States and Canada   ,70.73529411764706 ,35.52763819095478   ,50.0            ,90.14585556741373  ,32.0        ,54.9                         ,C
ASE       ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,82.87409108304631  ,0.0         ,47.4                         ,D
AEVA      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,98.73846670021808  ,0.0         ,62.3                         ,C
MUX       ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,97.1641951863375   ,4.0         ,50.2                         ,C
AGRO      ,Consumer Staples      ,Europe                     ,50.0              ,31.188571428571425  ,50.0            ,73.4490921572805   ,4.0         ,41.9                         ,D
SEPN      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.97801848986232  ,0.0         ,62.2                         ,C
THRM      ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,85.69468082232487  ,0.0         ,60.4                         ,C
PLPC      ,Industrials           ,United States and Canada   ,50.0              ,100.0               ,50.0            ,97.06462713897834  ,4.0         ,62.7                         ,C
GROY      ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,97.01474714908352  ,4.0         ,50.2                         ,C
EVLV      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,95.88326958492705  ,0.0         ,61.9                         ,C
LUXE      ,Consumer Discretionary,Europe                     ,100.0             ,50.0                ,50.0            ,94.65588387765682  ,0.0         ,61.7                         ,C
ULCC      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,0.0                ,0.0         ,47.5                         ,D
ZBIO      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.89331967825214  ,0.0         ,62.5                         ,C
ACHC      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,78.10298052021992  ,0.0         ,59.2                         ,C
CSTL      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,98.06579938427338  ,0.0         ,62.2                         ,C
NPKI      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.87748851454823  ,4.0         ,62.8                         ,C
VTOL      ,Energy                ,United States and Canada   ,100.0             ,50.0                ,50.0            ,64.20501082724653  ,0.0         ,57.1                         ,C
BLFS      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.11769033083985  ,0.0         ,62.1                         ,C
SPB       ,Utilities             ,United States and Canada   ,50.0              ,53.11475409836065   ,50.0            ,45.6245999883633   ,4.0         ,43.2                         ,D
AXTI      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,92.73207537300748  ,0.0         ,61.4                         ,C
HLIT      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,89.37439997707375  ,0.0         ,60.9                         ,C
UPBD      ,Consumer Discretionary,United States and Canada   ,82.22732159100306 ,32.71606374316622   ,50.0            ,16.12875873106724  ,32.0        ,46.0                         ,D
SDE       ,Energy                ,United States and Canada   ,100.0             ,50.0                ,50.0            ,89.62418549805334  ,0.0         ,60.9                         ,C
ABXX      ,Information Technology,United States and Canada   ,50.0              ,50.0                ,50.0            ,100.0              ,0.0         ,50.0                         ,C
MTL       ,Industrials           ,United States and Canada   ,62.63269639065818 ,66.61742424242425   ,50.0            ,67.30006126584665  ,4.0         ,53.0                         ,C
PXED      ,Consumer Discretionary,United States and Canada   ,0.0               ,6.056902985074627   ,50.0            ,89.82198894720764  ,0.0         ,25.0                         ,F
RIO       ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,99.92273466016573  ,0.0         ,50.0                         ,C
AEBI      ,Industrials           ,Europe                     ,50.0              ,25.236864771748497  ,50.0            ,57.84362049765412  ,0.0         ,37.5                         ,D
SFL       ,Energy                ,Latin America and Caribbean,0.0               ,18.616654163540886  ,50.0            ,16.1195890419052   ,4.0         ,17.7                         ,F
SPRY      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,90.98909657320873  ,0.0         ,61.1                         ,C
ASTE      ,Industrials           ,United States and Canada   ,92.43002544529261 ,76.30252100840336   ,50.0            ,93.39188624006691  ,4.0         ,66.8                         ,B
BFLY      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,95.49053288317637  ,0.0         ,61.8                         ,C
OLPX      ,Consumer Staples      ,United States and Canada   ,100.0             ,50.0                ,50.0            ,75.2035681610247   ,0.0         ,58.8                         ,C
CFP       ,Materials             ,United States and Canada   ,100.0             ,50.0                ,50.0            ,93.45568816233745  ,4.0         ,62.1                         ,C
COUR      ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.82926584312544  ,0.0         ,62.5                         ,C
LASA      ,Consumer Staples      ,United States and Canada   ,89.48656477874339 ,0.0                 ,50.0            ,86.31191680026308  ,4.0         ,45.9                         ,D
RZLV      ,Information Technology,Europe                     ,50.0              ,50.0                ,50.0            ,100.0              ,0.0         ,50.0                         ,C
APM       ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,84.48093220338984  ,0.0         ,47.7                         ,D
MOMO      ,Communication Services,Asia / Pacific             ,81.63797009515179 ,49.853999588731234  ,50.0            ,86.64287431980064  ,0.0         ,55.9                         ,C
TLRY      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,92.64356395762564  ,0.0         ,61.4                         ,C
WLFC      ,Industrials           ,United States and Canada   ,91.54195011337869 ,0.0                 ,50.0            ,0.0                ,4.0         ,33.5                         ,F
VMET      ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,97.44002271329201  ,0.0         ,49.6                         ,D
DAWN      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.82761478534725  ,0.0         ,62.5                         ,C
PD        ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,0.0                ,0.0         ,47.5                         ,D
CRTO      ,Communication Services,Europe                     ,100.0             ,50.0                ,50.0            ,96.70027441186446  ,0.0         ,62.0                         ,C
KEL       ,Energy                ,United States and Canada   ,50.0              ,50.0                ,50.0            ,96.51735237631529  ,0.0         ,49.5                         ,D
UAMY      ,Materials             ,United States and Canada   ,100.0             ,50.0                ,50.0            ,98.74125874125875  ,0.0         ,62.3                         ,C
CCOI      ,Communication Services,United States and Canada   ,100.0             ,0.0                 ,50.0            ,0.0                ,4.0         ,35.6                         ,D
YALA      ,Communication Services,Africa / Middle East       ,100.0             ,50.0                ,50.0            ,99.95079845039004  ,0.0         ,62.5                         ,C
SERV      ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.40765492102067  ,0.0         ,62.4                         ,C
MVST      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,71.73683260718245  ,0.0         ,58.3                         ,C
SLDP      ,Consumer Discretionary,United States and Canada   ,100.0             ,50.0                ,50.0            ,99.23548145981606  ,0.0         ,62.4                         ,C
DLX       ,Industrials           ,United States and Canada   ,82.88916562889166 ,47.856622998544395  ,50.0            ,14.540788936846383 ,4.0         ,45.5                         ,D
PENG      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,70.93643303794069  ,0.0         ,58.1                         ,C
BRCB      ,Consumer Discretionary,United States and Canada   ,50.0              ,50.0                ,50.0            ,100.0              ,0.0         ,50.0                         ,C
PUMP      ,Energy                ,United States and Canada   ,100.0             ,50.0                ,50.0            ,92.83652059571791  ,0.0         ,61.4                         ,C
HLX       ,Energy                ,United States and Canada   ,100.0             ,50.0                ,50.0            ,85.49956024047498  ,0.0         ,60.3                         ,C
STAA      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,96.74997273467059  ,0.0         ,62.0                         ,C
RDWR      ,Information Technology,Africa / Middle East       ,100.0             ,50.0                ,50.0            ,98.29445206822191  ,0.0         ,62.2                         ,C
CRCT      ,Consumer Discretionary,United States and Canada   ,72.50123701138051 ,89.88304093567251   ,50.0            ,98.91378867083726  ,0.0         ,65.4                         ,B
RGSI      ,Energy                ,United States and Canada   ,50.0              ,6.633424481261057   ,50.0            ,100.0              ,0.0         ,39.2                         ,D
SBGI      ,Communication Services,United States and Canada   ,100.0             ,61.15942028985507   ,50.0            ,0.0                ,4.0         ,50.9                         ,C
CDNA      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.50107901945758  ,0.0         ,62.1                         ,C
ALNT      ,Industrials           ,United States and Canada   ,96.92642036634585 ,100.0               ,50.0            ,68.6451450506576   ,4.0         ,70.1                         ,B
TASK      ,Industrials           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,79.52722101478442  ,0.0         ,59.4                         ,C
CRON      ,Health Care           ,United States and Canada   ,50.0              ,0.0                 ,50.0            ,99.9393928483561   ,0.0         ,37.5                         ,D
JWEL      ,Consumer Staples      ,United States and Canada   ,76.00847301528827 ,42.241842610364685  ,50.0            ,73.88511653514406  ,4.0         ,51.2                         ,C
SCZ       ,Materials             ,United States and Canada   ,50.0              ,50.0                ,50.0            ,94.8686714883898   ,0.0         ,49.2                         ,D
TBPH      ,Health Care           ,United States and Canada   ,100.0             ,50.0                ,50.0            ,90.53966807185448  ,0.0         ,61.1                         ,C
EH        ,Industrials           ,Asia / Pacific             ,50.0              ,50.0                ,50.0            ,91.85694285350642  ,0.0         ,48.8                         ,D
OPK       ,Health Care           ,United States and Canada   ,50.0              ,50.0                ,50.0            ,87.68562256643109  ,0.0         ,48.2                         ,D
GOLD      ,Consumer Discretionary,United States and Canada   ,72.70655270655271 ,100.0               ,50.0            ,56.98692131441501  ,4.0         ,62.3                         ,C
CCO       ,Communication Services,United States and Canada   ,100.0             ,50.0                ,50.0            ,100.0              ,0.0         ,62.5                         ,C
DAKT      ,Information Technology,United States and Canada   ,100.0             ,50.0                ,50.0            ,97.94064648990549  ,4.0         ,62.8                         ,C
CJ        ,Energy                ,United States and Canada   ,24.8              ,0.0                 ,50.0            ,96.72146547674964  ,4.0         ,31.3                         ,F
