ticker    ,name                                                                                   ,industry                                             ,region                     ,market_cap   ,piotroski_f_score,long_term_trend_score,dilution_score    ,distress_risk_score,cash_runway_months ,net_income_growth_yoy,cash_flow_quality_score,fcf_yield          ,eps_cont_vs_total_eps,discontinued_ops_impact,rnd_intensity_ltm  ,high_rnd_intensity_flag,inventory_days     ,inventory_turnover_mv,goodwill_concentration,recent_acquisition_flag,tangible_book_value_ltm,tbv_yoy_growth     ,marketing_to_revenue,sga_vs_5y_avg      ,capex_yoy_growth   ,capex_vs_5y_avg   ,underinvestment_flag,acquisitions_ltm_total,serial_acquirer_flag,ma_intensity_score,total_investment_to_cfo,organic_vs_inorganic,investment_efficiency
LGEINDIA  ,LG Electronics India Limited                                                           ,Household Durables                                   ,Asia / Pacific             ,10438.94     ,3                ,0.0                  ,100.0             ,100.0              ,2.342018990262027  ,42.21670802315964    ,50                     ,0.5173896966550243 ,1.0                  ,0.0                    ,0.0                ,0                      ,66.58942617325661  ,5.481350733528169    ,0.0                   ,0                      ,772.83                 ,10.76506334919452  ,0.0                 ,                   ,36.682725395732966 ,                  ,0                   ,0.0                   ,0                   ,0.0               ,0.6188426252646436     ,                    ,9.967997247075017
XRO       ,Xero Limited                                                                           ,Software                                             ,Asia / Pacific             ,11364.18     ,5                ,-0.2219924391868755  ,37.99970197741662 ,100.0              ,21.823989406438447 ,23.86787936811872    ,100                    ,4.857103636162046  ,1.0                  ,0.0                    ,29.05341588834085  ,1                      ,0.0                ,                     ,8.969623338452077     ,0                      ,1915.1                 ,231.80865256336955 ,14.490641879160908  ,1.4586402266288951 ,89.34010152284264  ,0.5238095238095238,1                   ,30.33                 ,1                   ,0.751732479403571 ,0.0671340176687292     ,0.2377184305967688  ,18.54934210526316
SOLS      ,Solstice Advanced Materials Inc.                                                       ,Chemicals                                            ,United States and Canada   ,10093.48     ,3                ,0.0                  ,100.0             ,100.0              ,1.6624584717607973 ,-4.3478260869565215  ,75                     ,2.1895322525035965 ,1.0                  ,0.0                    ,2.3871983210912906 ,0                      ,106.23459244532803 ,3.435792349726776    ,25.778057214712355    ,0                      ,2369.0                 ,-1.7420157610949811,0.0                 ,                   ,-1.0033444816053512,                  ,0                   ,0.0                   ,0                   ,0.0               ,0.6081560283687943     ,                    ,0.4046822742474916
LAD       ,Lithia Motors Inc.                                                                     ,Specialty Retail                                     ,United States and Canada   ,7931.46      ,3                ,0.0372510795861606   ,61.88067910151689 ,57.5               ,0.0689822199580761 ,-19.864108713029577  ,0                      ,-0.5345800142722777,1.0                  ,0.0                    ,0.0                ,0                      ,68.16746085130727  ,5.3544608445394415   ,35.671808761187       ,0                      ,1556.8                 ,-21.757048801326835,0.0                 ,1.2721173026605528 ,52.6498696785404   ,1.5325077399380804,0                   ,419.1                 ,1                   ,1.7092797043937176,2.5654681139755766     ,0.8045812455261274  ,3.6359075814314985
PSN       ,Parsons Corporation                                                                    ,Professional Services                                ,United States and Canada   ,7550.04      ,6                ,0.3384483708647748   ,48.474915424111884,100.0              ,0.8344208044049573 ,45.85789636984176    ,100                    ,5.070569162547483  ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,81.19183079140146     ,0                      ,54.94                  ,-438.5089340727049 ,0.0                 ,1.228027942981214  ,21.806930693069305 ,1.4626532887402452,0                   ,348.13                ,1                   ,6.0684502642625056,0.920709274958298      ,0.1574124608623215  ,4.985248151254098
R         ,Ryder System Inc.                                                                      ,Ground Transportation                                ,United States and Canada   ,7769.25      ,7                ,0.8244619455281268   ,58.90232247497041 ,0.0                ,0.1944944687419603 ,20.44334975369458    ,75                     ,5.10988834186054   ,1.0016583747927033   ,-0.165837479270315     ,0.0                ,0                      ,0.0                ,                     ,37.23335488041369     ,0                      ,1517.0                 ,0.9986684420772304 ,0.0                 ,1.1357679538703476 ,-12.91497975708502 ,1.014528441270623 ,0                   ,2.0                   ,1                   ,0.0120860526951897,0.8354852144939608     ,1002.0              ,0.3136029411764705
GFL       ,GFL Environmental Inc.                                                                 ,Commercial Services and Supplies                     ,United States and Canada   ,15501.82     ,7                ,0.2052323494259523   ,53.01661919073078 ,0.0                ,0.3086225635423735 ,-1567.250437828371   ,25                     ,1.0463287536560224 ,0.0236686390532544   ,97.63313609467455      ,0.0                ,0                      ,0.0                ,                     ,87.34057628719886     ,0                      ,-645.37                ,-76.3341535234561  ,0.0                 ,1.0615465941700648 ,4.204339963833634  ,1.2739407298554983,0                   ,468.94                ,1                   ,3.3712218971983647,1.2972132323016996     ,1.8548428370367207  ,-0.1335260418715014
LCII      ,LCI Industries                                                                         ,Automobile Components                                ,United States and Canada   ,3614.7       ,6                ,0.3643182957565129   ,54.44852015111485 ,100.0              ,0.6422277959997427 ,122.57360959651037   ,75                     ,8.56751597642958   ,1.0                  ,0.0                    ,0.0                ,0                      ,88.74925787310531  ,4.112710446794733    ,45.57311556312791     ,0                      ,330.73                 ,-19.156685406990956,0.5960638403083494  ,1.1714493520232745 ,-31.95627712586401 ,0.8257345491388044,0                   ,102.99                ,1                   ,3.2503416346071914,0.4237524393643713     ,0.475871443829498   ,-0.4951169657052009
TSEM      ,Tower Semiconductor Ltd.                                                               ,Semiconductors and Semiconductor Equipment           ,Africa / Middle East       ,15159.51     ,5                ,2.3452833660777737   ,47.810263069476854,100.0              ,2.436393142414745  ,-59.91050936372929   ,75                     ,0.2195321616595787 ,1.0                  ,0.0                    ,5.437217878645685  ,0                      ,88.67719217959474  ,4.116052741732943    ,0.0                   ,0                      ,2832.58                ,7.168043826992342  ,0.0                 ,1.0787526427061311 ,-1.8785151856018   ,1.0475756655531936,0                   ,0.0                   ,0                   ,0.0               ,0.9271389788948244     ,                    ,0.0302362204724409
NWE       ,NorthWestern Energy Group Inc.                                                         ,Multi-Utilities                                      ,United States and Canada   ,4152.96      ,6                ,0.2357809689981818   ,47.26015841439775 ,100.0              ,0.061355258492013  ,15.443259671354248   ,25                     ,-2.941275620280474 ,1.0                  ,0.0                    ,0.0                ,0                      ,77.14527265041566  ,4.731333333333333    ,12.775480300142016    ,0                      ,2512.05                ,0.4775789865245929 ,0.0                 ,1.595389507154213  ,-3.113478805411985 ,1.2080874832821964,0                   ,35.94                 ,0                   ,0.4330783143926841,1.3941562164992147     ,14.55954368391764   ,0.1618656176683307
QS        ,QuantumScape Corporation                                                               ,Automobile Components                                ,United States and Canada   ,5925.91      ,4                ,0.3502760642972785   ,27.173663401153824,100.0              ,6.110807946422531  ,7.350496473019724    ,0                      ,-4.7255189498321775,1.0                  ,0.0                    ,                   ,0                      ,                   ,                     ,0.0                   ,0                      ,1215.75                ,5.000647752299521  ,                    ,0.9707750952986022 ,-26.482073127440536,0.4395898350423539,1                   ,0.0                   ,0                   ,0.0               ,0.1430729039105233     ,                    ,0.0
HUBS      ,HubSpot Inc.                                                                           ,Software                                             ,United States and Canada   ,14748.1      ,4                ,-0.4323736529684368  ,45.916976298070146,100.0              ,2.431704984002375  ,-102.81441857637834  ,75                     ,4.441182253985259  ,1.0                  ,0.0                    ,30.0853499347324   ,1                      ,0.0                ,                     ,14.806772135528924    ,0                      ,1337.48                ,-11.232934898754255,0.0                 ,1.458227424749164  ,12.51482799525504  ,1.115301724137931 ,0                   ,111.91                ,1                   ,3.195274043787617 ,0.2323198054931229     ,0.4685908319185059  ,2.6005686664771113
SN        ,SharkNinja Inc.                                                                        ,Household Durables                                   ,United States and Canada   ,16845.85     ,6                ,0.0338611558418321   ,48.494546908011195,100.0              ,0.5969521094253809 ,162.56882930332776   ,75                     ,2.4299753351715703 ,1.0                  ,0.0                    ,5.861520409404201  ,0                      ,135.65949862190007 ,2.69055984805974     ,34.66262508823652     ,0                      ,1119.04                ,75.25802258382797  ,10.586690397638478  ,                   ,12.180218347726901 ,                  ,0                   ,0.0                   ,0                   ,0.0               ,0.2373358174196553     ,                    ,10.387241323122046
SAM       ,The Boston Beer Company Inc.                                                           ,Beverages                                            ,United States and Canada   ,2187.43      ,6                ,-0.3746580991185966  ,63.66332958407207 ,100.0              ,1.6478238461285406 ,-21.704918032786885  ,75                     ,9.687167132205373  ,1.0                  ,0.0                    ,0.0                ,0                      ,35.836607048058454 ,10.185116004718836   ,12.352631232299283    ,0                      ,783.28                 ,-0.4992314630149515,0.0                 ,1.1404558559538704 ,19.020127945077235 ,0.5322033898305084,1                   ,0.0                   ,0                   ,0.0               ,0.2212994267235043     ,                    ,0.0670931502574504
ASND      ,Ascendis Pharma A/S                                                                    ,Biotechnology                                        ,Europe                     ,13746.13     ,3                ,0.72464170102172     ,41.493384855706736,0.0                ,8.242812333807265  ,-26.309452137266703  ,0                      ,-0.9578695967519584,1.0                  ,0.0                    ,46.51006534569983  ,1                      ,1291.7262201816548 ,0.282567617113687    ,0.0                   ,0                      ,-208.75                ,83.62948627726954  ,0.0                 ,1.9526254033440889 ,-45.18518518518519 ,0.0197368421052631,1                   ,0.0                   ,0                   ,0.0               ,0.0513414244650271     ,                    ,30.462962962962965
NBIX      ,Neurocrine Biosciences Inc.                                                            ,Biotechnology                                        ,United States and Canada   ,13755.4      ,4                ,0.0915362732213452   ,48.52035974909112 ,100.0              ,1.9055265123226288 ,36.68402082498999    ,100                    ,4.311761199238116  ,1.0                  ,0.0                    ,0.0                ,0                      ,25.630256358293646 ,14.24098124098124    ,0.0                   ,0                      ,2967.9                 ,16.50245338567223  ,0.0                 ,1.4180810193065214 ,34.98233215547703  ,1.877667140825036 ,0                   ,0.0                   ,0                   ,0.0               ,0.0686243718592964     ,                    ,16.54416961130742
AUR       ,Aurora Innovation Inc.                                                                 ,Software                                             ,United States and Canada   ,8728.52      ,3                ,0.3102131112534699   ,22.655266214553887,100.0              ,1.2083333333333333 ,-6.030150753768844   ,0                      ,-6.965671156163932 ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,0.0                   ,0                      ,1674.0                 ,33.068362480127185 ,                    ,1.3624955181068483 ,126.66666666666669 ,1.1958146487294468,0                   ,0.0                   ,0                   ,0.0               ,0.0537261698440207     ,                    ,0.0
CRSP      ,CRISPR Therapeutics AG                                                                 ,Biotechnology                                        ,Europe                     ,5084.27      ,2                ,0.0149276918139486   ,30.02354478672355 ,100.0              ,6.656598513011152  ,138.4284877286635    ,0                      ,-5.962311206918594 ,1.0                  ,0.0                    ,-67.26656233698488 ,0                      ,0.0                ,                     ,0.0                   ,0                      ,1915.98                ,-0.8332988282058713,0.0                 ,0.7816251154201292 ,-79.93664202745512 ,0.0103244837758112,1                   ,0.0                   ,0                   ,0.0               ,0.0021488313663261     ,                    ,-35.25871172122492
SCI       ,Service Corporation International                                                      ,Diversified Consumer Services                        ,United States and Canada   ,11186.47     ,6                ,0.1377659092420279   ,55.11921042077457 ,0.0                ,0.8714785235828333 ,-3.474651976475843   ,100                    ,5.130751702726597  ,1.0                  ,0.0                    ,0.0                ,0                      ,3.6587421272066    ,99.76106194690264    ,136.96467765810831    ,0                      ,-579.95                ,-36.64449032652749 ,0.0                 ,0.9457192203306192 ,7.551341938693716  ,1.3602815941864426,0                   ,84.44                 ,1                   ,0.4598682698518335,0.5075253023199661     ,4.974301279014685   ,0.1993921532510591
WFG       ,West Fraser Timber Co. Ltd.                                                            ,Paper and Forest Products                            ,United States and Canada   ,5450.97      ,4                ,-0.1567920365382811  ,56.22621073197351 ,100.0              ,1.0991444388525415 ,-97.00598802395209   ,75                     ,0.2201443045916598 ,1.0                  ,0.0                    ,0.0                ,0                      ,68.09893992932862  ,5.359848484848484    ,0.0                   ,0                      ,4133.0                 ,-6.408514492753623 ,0.0                 ,0.960088283980136  ,2.0964360587002098 ,0.8108108108108107,0                   ,0.0                   ,0                   ,0.0               ,0.9727891156462584     ,                    ,-0.4852686308492201
CPA       ,Copa Holdings S.A.                                                                     ,Passenger Airlines                                   ,Latin America and Caribbean,5482.13      ,6                ,0.4924267246412721   ,52.22930824837444 ,41.666666666666664 ,1.0948934016853316 ,18.28632561758413    ,75                     ,4.496427483478136  ,1.0                  ,0.0                    ,0.0                ,0                      ,26.22329399136348  ,13.918922623535057   ,0.0                   ,0                      ,2566.75                ,12.775100066344756 ,0.0                 ,1.1945461945461944 ,-21.74662884137121 ,0.5519261579664745,1                   ,0.0                   ,0                   ,0.0               ,0.7736309955644531     ,                    ,-0.0134971318594798
CFLT      ,Confluent Inc.                                                                         ,Software                                             ,United States and Canada   ,10896.09     ,5                ,0.0982287649087969   ,34.22880237159046 ,56.666666666666664 ,2.388542930673529  ,-22.064370412196496  ,25                     ,0.4914606982871837 ,1.0                  ,0.0                    ,42.642051834882984 ,1                      ,0.0                ,                     ,14.693239197461907    ,0                      ,948.02                 ,20.169856762580807 ,0.0                 ,1.2417440835424154 ,-9.187279151943462 ,1.0125            ,0                   ,0.0                   ,0                   ,0.0               ,0.0665853233397245     ,                    ,3.1842060378645742
AR        ,Antero Resources Corporation                                                           ,Oil Gas and Consumable Fuels                         ,United States and Canada   ,10890.41     ,7                ,0.8515282883949143   ,47.349438019058766,3.333333333333333  ,0.0                ,-71.15423387096774   ,75                     ,5.06408849620905   ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,0.0                   ,0                      ,7345.82                ,4.616721141042348  ,0.0                 ,1.0490652095375723 ,-36.67237997632216 ,1.9973897389738973,0                   ,0.0                   ,0                   ,0.0               ,0.6414617179932258     ,                    ,-0.1655151697206368
TMHC      ,Taylor Morrison Home Corporation                                                       ,Household Durables                                   ,United States and Canada   ,6014.98      ,5                ,0.4874631520238417   ,59.04944848155541 ,100.0              ,0.626985111662531  ,14.875216209537928   ,75                     ,9.474013213676521  ,1.0                  ,0.0                    ,0.0                ,0                      ,368.15715395145367 ,0.991424439488496    ,10.701054615394543    ,0                      ,5520.93                ,6.103579623856984  ,0.0                 ,1.0507035701825793 ,8.674842955429254  ,1.5973072215422277,0                   ,0.0                   ,0                   ,0.0               ,0.0645150699323658     ,                    ,22.44421178582112
THC       ,Tenet Healthcare Corporation                                                           ,Health Care Providers and Services                   ,United States and Canada   ,16653.33     ,7                ,1.5583955330533357   ,63.458129825114234,4.166666666666666  ,2.075581395348837  ,423.7315875613748    ,100                    ,9.019217177585505  ,1.0                  ,0.0                    ,0.0                ,0                      ,10.28001628001628  ,35.505780346820806   ,128.2528735632184     ,0                      ,-8492.0                ,7.262852090438297  ,0.0                 ,0.676841406768414  ,23.968042609853526 ,1.4884907766732232,0                   ,313.0                 ,1                   ,1.0639744374192672,0.5201775625504439     ,3.1182108626198084  ,0.12
SITE      ,SiteOne Landscape Supply Inc.                                                          ,Trading Companies and Distributors                   ,United States and Canada   ,6375.85      ,8                ,-0.0244185786849788  ,51.30503401032509 ,100.0              ,0.2889254262483389 ,-28.25836216839677   ,100                    ,3.237215430099516  ,1.0                  ,0.0                    ,0.0                ,0                      ,114.95893727709976 ,3.1750467483897777   ,30.281240939402725    ,0                      ,937.9                  ,20.043517214898248 ,0.0                 ,1.1574504614063952 ,26.16822429906542  ,1.1744186046511629,0                   ,46.2                  ,1                   ,1.4139682928322213,0.3720109760878087     ,1.054112554112554   ,1.064946619217082
PAG       ,Penske Automotive Group Inc.                                                           ,Specialty Retail                                     ,United States and Canada   ,10318.06     ,7                ,0.3756179794438639   ,51.93933011088901 ,100.0              ,0.0328194927896568 ,-12.75161412837068   ,100                    ,7.33665049437588   ,1.0                  ,0.0                    ,0.0                ,0                      ,67.06740476051003  ,5.442286030052496    ,42.36459224844113     ,0                      ,2239.7                 ,22.595653839837976 ,0.0                 ,1.1132510611153363 ,-1.7585931254996003,1.0124152054268527,0                   ,170.3                 ,1                   ,0.9948127205177932,0.4514771877337322     ,1.8355842630651793  ,1.5720094883090479
PPC       ,Pilgrim's Pride Corporation                                                            ,Food Products                                        ,United States and Canada   ,10316.69     ,6                ,0.4351833519652266   ,49.68008859025419 ,100.0              ,0.4470359005046284 ,237.85489939981963   ,75                     ,8.039691024931447  ,1.0                  ,0.0                    ,0.0                ,0                      ,45.28547851561885  ,8.05997887102181     ,37.341380551680686    ,0                      ,1379.33                ,-37.13458821384622 ,0.0                 ,1.2253909158600147 ,-12.443455555146924,1.505712866368604 ,0                   ,0.0                   ,0                   ,0.0               ,0.4198897732518289     ,                    ,0.9489720863521016
LBRDK     ,Liberty Broadband Corporation                                                          ,Media                                                ,United States and Canada   ,6397.03      ,5                ,-0.5133920640249986  ,51.763953189391536,53.33333333333333  ,0.9460043196544276 ,26.30813953488372    ,0                      ,-1.4850641625879508,1.5117967332123412   ,-51.17967332123412     ,0.0                ,0                      ,0.0                ,                     ,0.0                   ,0                      ,8870.0                 ,10.378297660527624 ,0.0                 ,0.0818079558237038 ,11.26126126126126  ,0.0               ,1                   ,0.0                   ,0                   ,0.0               ,1.625                  ,                    ,0.1576576576576576
TEX       ,Terex Corporation                                                                      ,Machinery                                            ,United States and Canada   ,3783.81      ,5                ,0.2742122201618245   ,52.5260029717682  ,41.666666666666664 ,1.2404549147034931 ,-35.32818532818533   ,75                     ,7.373520340609069  ,1.0                  ,0.0                    ,0.467814371257485  ,0                      ,101.41689686924492 ,3.5990057995029      ,53.99107585523054     ,0                      ,-120.0                 ,-67.3913043478261  ,0.0                 ,1.1870721774542934 ,7.70440251572327   ,0.925568839182414 ,0                   ,2001.0                ,1                   ,32.452156989944854,5.179611650485437      ,0.0664667666166916  ,-0.162037037037037
GNRC      ,Generac Holdings Inc.                                                                  ,Electrical Equipment                                 ,United States and Canada   ,9976.88      ,6                ,0.1452072207802779   ,54.47247349681418 ,100.0              ,0.9336604493869168 ,47.3882857275989     ,75                     ,4.252932780588721  ,1.0                  ,0.0                    ,5.553666449164147  ,0                      ,184.16269821694863 ,1.981943159683836    ,55.290339380262125    ,0                      ,478.4                  ,59.73288814691152  ,0.0                 ,1.4268219832735962 ,5.942972260963892  ,0.7552640662754573,0                   ,12.96                 ,1                   ,0.2315071184866293,0.3006443715252393     ,12.64429012345679   ,1.883472385023788
OC        ,Owens Corning                                                                          ,Building Products                                    ,United States and Canada   ,9853.15      ,4                ,0.0195562808330431   ,57.51979781570862 ,84.16666666666666  ,0.3505617977528089 ,-45.903010033444815  ,75                     ,11.245134804605632 ,0.1657848324514991   ,-83.42151675485007     ,1.4066386482545672 ,0                      ,62.30746161228407  ,5.858046380885453    ,45.71879224876071     ,0                      ,-239.0                 ,-47.3568281938326  ,1.348519362186788   ,1.0977952611837891 ,23.00380228136882  ,1.3149556400506972,0                   ,0.0                   ,1                   ,0.0               ,0.4081196581196581     ,                    ,2.4398496240601504
CGNX      ,Cognex Corporation                                                                     ,Electronic Equipment Instruments and Components      ,United States and Canada   ,6549.49      ,6                ,-0.1838575608544363  ,52.66819808370865 ,100.0              ,3.6269328154576073 ,-6.235096705820012   ,100                    ,3.264376310216521  ,1.0                  ,0.0                    ,13.939344042975785 ,1                      ,166.82529583916528 ,2.187917594654788    ,26.320453263875837    ,0                      ,1010.8                 ,-2.9830690674549847,0.0                 ,1.1404419756068107 ,-34.835355285961874,0.355392156862745 ,1                   ,0.0                   ,1                   ,0.0               ,0.0370236915593189     ,                    ,0.27471978296566
WTS       ,Watts Water Technologies Inc.                                                          ,Machinery                                            ,United States and Canada   ,9926.16      ,7                ,0.7731248294752353   ,49.91995497842616 ,100.0              ,2.8919545071609094 ,11.102632582983594   ,100                    ,3.460552721294035  ,1.0                  ,0.0                    ,2.9441753759877645 ,0                      ,139.0              ,2.62589928057554     ,39.92743254292722     ,0                      ,928.7                  ,22.53595461142631  ,0.0                 ,1.259562220707415  ,18.85521885521885  ,1.411042944785276 ,0                   ,85.7                  ,1                   ,3.1444925515520654,0.3335056876938986     ,0.5052508751458576  ,0.5709705625182162
U         ,Unity Software Inc.                                                                    ,Software                                             ,United States and Canada   ,16431.85     ,5                ,0.2056703337868715   ,37.39699377469584 ,0.0                ,9.945745841882394  ,-19.20901205581441   ,50                     ,2.379525129550233  ,1.0                  ,0.0                    ,49.6634620715656   ,1                      ,0.0                ,                     ,91.65380952518792     ,0                      ,-731.83                ,-29.758031232303452,0.0                 ,1.0253937356220137 ,-47.156652360515025,0.3892045454545454,1                   ,0.0                   ,0                   ,0.0               ,0.0548935244494936     ,                    ,-6.689198855507869
CRK       ,Comstock Resources Inc.                                                                ,Oil Gas and Consumable Fuels                         ,United States and Canada   ,6842.83      ,7                ,1.2038780654237224   ,44.74719993982821 ,0.0                ,0.1503659347970725 ,-203.2375289065081   ,25                     ,-4.695717999716492 ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,12.83133611683048     ,0                      ,2024.37                ,6.258890469416785  ,0.0                 ,1.2105788423153692 ,-24.783770817627303,1.278547360539124 ,0                   ,0.0                   ,0                   ,0.0               ,1.3409375464210684     ,                    ,-0.2129120690836817
TYL       ,Tyler Technologies Inc.                                                                ,Software                                             ,United States and Canada   ,16350.54     ,6                ,-0.1593146924316048  ,47.85505172729035 ,100.0              ,5.227009243302522  ,58.52820636451302    ,100                    ,3.785379565445545  ,1.0                  ,0.0                    ,7.827993856301859  ,0                      ,0.0                ,                     ,70.90266655934184     ,0                      ,197.36                 ,-484.6423699083999 ,0.0                 ,1.1573609059576564 ,0.0974658869395711 ,0.7041742286751361,0                   ,35.14                 ,1                   ,0.6438999005015236,0.0798196806582286     ,0.4410927717700626  ,2.2340297790585972
DAR       ,Darling Ingredients Inc.                                                               ,Food Products                                        ,United States and Canada   ,7260.74      ,9                ,0.0195319312890616   ,50.84384423601878 ,4.166666666666666  ,0.2004549985941054 ,-56.9450233893752    ,100                    ,6.557596057702107  ,1.0                  ,0.0                    ,0.0                ,0                      ,50.864427540402126 ,7.175938423961949    ,52.40431692992223     ,0                      ,1308.17                ,13.084257570387532 ,0.0                 ,1.1918683941356971 ,-40.14906027219702 ,0.978178265117794 ,0                   ,0.0                   ,1                   ,0.0               ,0.3844602456367162     ,                    ,-0.6507709291181929
AVTR      ,Avantor Inc.                                                                           ,Life Sciences Tools and Services                     ,United States and Canada   ,7370.42      ,5                ,-0.5406103658770373  ,49.19740469577725 ,30.0               ,0.5121306587150989 ,121.58206166303331   ,75                     ,7.10407276654519   ,1.0                  ,0.0                    ,0.0                ,0                      ,66.03836881368268  ,5.527089880578253    ,89.48870776632796     ,0                      ,-2681.2                ,-8.886396846433547 ,0.0                 ,1.0465961398691757 ,1.639344262295082  ,1.1215834118755892,0                   ,0.0                   ,0                   ,0.0               ,0.1874612042209807     ,                    ,-1.2540983606557377
PAYC      ,Paycom Software Inc.                                                                   ,Professional Services                                ,United States and Canada   ,7376.09      ,9                ,-0.4788523411598731  ,54.843437233647634,100.0              ,2.8840607575466257 ,47.30046948356808    ,75                     ,5.347006340757773  ,1.0                  ,0.0                    ,13.885974116824064 ,1                      ,2.485811577752554  ,146.83333333333331   ,3.036153036153036     ,0                      ,1616.6                 ,9.39233996481256   ,0.0                 ,1.2688627753162525 ,0.1557632398753894 ,2.3444976076555024,0                   ,0.0                   ,0                   ,0.0               ,0.3868159203980099     ,                    ,0.9839044652128764
CLBT      ,Cellebrite DI Ltd.                                                                     ,Software                                             ,Africa / Middle East       ,3737.93      ,4                ,0.4757645395655224   ,26.13528830228876 ,100.0              ,8.55847908745247   ,248.96424167694204   ,100                    ,3.752076684154064  ,1.0                  ,0.0                    ,24.04255319148936  ,1                      ,43.18492682259609  ,8.452023121387283    ,6.412919654225021     ,0                      ,409.16                 ,38.229729729729726 ,2.5398803589232304  ,1.525644363447019  ,63.862332695984705 ,2.012121212121212 ,0                   ,0.0                   ,0                   ,0.0               ,0.0815324165029469     ,                    ,17.1414913957935
MM        ,Mahindra & Mahindra Limited                                                            ,Automobiles                                          ,Asia / Pacific             ,41126.25     ,4                ,1.2507120588518252   ,49.76064560002057 ,100.0              ,1.8003832268515    ,11.905765434015837   ,0                      ,-0.7145314732075012,1.0                  ,0.0                    ,0.0                ,0                      ,82.86421432004632  ,4.40479648537137     ,2.5822478497871297    ,0                      ,7750.33                ,-4.613905838857287 ,0.0                 ,1.091920703198055  ,1.9067725612412447 ,                  ,0                   ,61.36                 ,1                   ,0.1860836369525225,1.4721277048221597     ,17.05035853976532   ,1.5967383061525513
GENT      ,Gentian Diagnostics ASA                                                                ,Health Care Equipment and Supplies                   ,Europe                     ,93.18        ,8                ,0.2316642482341211   ,50.0              ,100.0              ,6.9625668449197855 ,-479.0476190476191   ,50                     ,1.2663661729984976 ,1.0                  ,0.0                    ,13.41816078658184  ,1                      ,246.6216216216216  ,1.48                 ,0.0                   ,0                      ,17.01                  ,16.90721649484536  ,1.9461077844311376  ,1.1495327102803738 ,33.33333333333333  ,0.1428571428571428,1                   ,0.0                   ,0                   ,0.0               ,0.0564516129032258     ,                    ,-7.222222222222222
CGS       ,Castings P.L.C.                                                                        ,Metals and Mining                                    ,Europe                     ,165.51       ,6                ,-0.1148710813306637  ,49.95696311211994 ,100.0              ,1.101115698849161  ,-74.45497630331754   ,75                     ,3.739955289710592  ,1.0                  ,0.0                    ,0.0                ,0                      ,71.51253918495297  ,5.104                ,0.0                   ,0                      ,168.17                 ,2.150276377330985  ,0.0                 ,1.0511363636363635 ,111.08354011579819 ,1.8117647058823527,0                   ,0.0                   ,0                   ,0.0               ,0.8280077799388719     ,                    ,-4.512820512820513
AFISH     ,Arctic Fish Holding AS                                                                 ,Food Products                                        ,Europe                     ,141.14       ,4                ,-0.483526999316473   ,8.815312260041855 ,100.0              ,0.0                ,-119.05766526019691  ,0                      ,-26.250531387275046,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,0.0                   ,0                      ,113.89                 ,34.98874007348584  ,0.0                 ,0.0                ,-78.36418209104552 ,0.4919614147909967,1                   ,0.0                   ,0                   ,0.0               ,1.1391454965357968     ,                    ,-0.3586793396698349
A402340   ,SK Square Co. Ltd.                                                                     ,Industrial Conglomerates                             ,Asia / Pacific             ,48962.48     ,8                ,3.942343541944074    ,53.24795200395894 ,100.0              ,10.091671909465084 ,-353.2350128353551   ,50                     ,0.5264439219582014 ,1.0                  ,0.0                    ,0.4387197360430017 ,0                      ,16.22878726561446  ,22.490898058252426   ,0.5935945977528648    ,0                      ,17163.33               ,36.56145147160972  ,0.0                 ,                   ,-85.57151439025722 ,                  ,0                   ,17.12                 ,1                   ,0.0881773353344918,0.1366245694603903     ,1.2242990654205608  ,13.069292368033992
9999      ,NetEase Inc.                                                                           ,Entertainment                                        ,Asia / Pacific             ,83855.47     ,7                ,0.3018236905149357   ,48.656820169008334,100.0              ,4.9146795036467    ,-1.8274998431641276  ,100                    ,7.988232610228049  ,1.0                  ,0.0                    ,15.877034772494467 ,1                      ,5.6952619662238835 ,64.08836014298481    ,0.0                   ,0                      ,21375.34               ,18.875916094681006 ,0.0                 ,1.2135908902309713 ,-46.11114537716647 ,0.6464384228460165,1                   ,0.0                   ,0                   ,0.0               ,0.0253336398610149     ,                    ,-0.4672793437365077
SITOWS    ,Sitowise Group Oyj                                                                     ,Construction and Engineering                         ,Europe                     ,102.78       ,3                ,-0.2334928229665071  ,49.35870122714689 ,0.0                ,0.6118683739501583 ,-143.06451612903226  ,75                     ,9.019264448336253  ,1.0                  ,0.0                    ,0.0                ,0                      ,0.0                ,                     ,139.51935914552735    ,0                      ,-64.95                 ,15.118752215526408 ,0.0                 ,                   ,-35.266821345707655,0.425531914893617 ,1                   ,0.98                  ,1                   ,0.3239776521537902,0.2926621160409556     ,2.5                 ,-5.518394648829432
