category                 ,feature                     ,count,mean                  ,median              ,std                   ,min                ,q25                  ,q75                  ,max               ,positive_pct        ,missing_pct
Profitability            ,ebit_margin_ltm             ,6300 ,-63.62365046130783    ,9.954211183866223   ,1605.5600577105877    ,-87722.22222222222 ,4.214085710425209    ,18.362148460188713   ,28886.567164179105,87.42857142857143   ,1.8385789965721409
Profitability            ,roic                        ,6386 ,4.0405309404771       ,5.640529633062357   ,56.05280881468894     ,-2267.0699321333727,1.2701588713112166   ,11.231599429743973   ,1608.695652173913 ,79.6116504854369    ,0.4985976939856653
Profitability            ,rnd_intensity               ,6300 ,0.27882622412424257   ,0.0                 ,7.850695433605847     ,-54.02985074626866 ,0.0                  ,0.029755364368024124 ,494.0             ,37.44444444444445   ,1.8385789965721409
Profitability            ,equity_multiplier           ,6386 ,2.1823808247089325    ,1.9996638632909716  ,30.26353903168507     ,-1402.1845841784989,1.4798326689860553   ,2.8341866905071393   ,1430.9671641791044,95.31788286877546   ,0.4985976939856653
Profitability            ,gross_margin_trend_yoy      ,6218 ,0.0021544387262785463 ,0.0                 ,0.08048784802082752   ,-1.3774            ,-0.0079              ,0.009274999999999999 ,3.9093            ,48.23094242521711   ,3.1162355874104084
Profitability            ,operating_margin_trend      ,6283 ,151.41576399194798    ,0.0                 ,5958.763579422097     ,-18040.816326530607,-0.9324938356243787  ,1.2881460550086685   ,423348.5424028269 ,48.62326913894636   ,2.1034590215020255
Profitability            ,net_margin_trend_yoy        ,6131 ,-0.06880112542815206  ,0.0                 ,6.83405102365778      ,-423.5292          ,-0.0121              ,0.0125               ,198.7041          ,46.27303865601044   ,4.471798067933936
Profitability            ,ebitda_margin_trend         ,6283 ,141.14459138149584    ,0.0                 ,5639.0523529959955    ,-18040.816326530607,-0.984397187299658   ,1.2235705612214876   ,398111.7617364967 ,48.209454082444694  ,2.1034590215020255
Profitability            ,margin_expansion_flag       ,6418 ,0.27267061389841074   ,0.0                 ,0.44536755139165446   ,0.0                ,0.0                  ,1.0                  ,1.0               ,27.267061389841075  ,0.0
Profitability            ,gp_margin_fq                ,6259 ,2.9752509102650007    ,36.12176560121765   ,1209.3901475008297    ,-64514.28571428571 ,21.42009787716767    ,55.21048135230782    ,1388.4615384615383,97.4916120786068    ,2.4774072919912746
