count,mean,median,std,min,max,q25,q75,positive_pct,missing_pct,category,feature
3653,0.31836846427593757,1.0,0.9399752793303734,-1.0,1.0,-1.0,1.0,65.1519299206132,0.0,Momentum & Technical,ema_crossover_50_250
3653,0.633591063605025,0.20304534482080247,1.6683894969902147,-0.9646657159751414,29.42077254425512,-0.08453389830508475,0.7397980775043831,66.43854366274296,0.0,Momentum & Technical,long_term_trend_score
3653,0.34108951546673966,0.0,0.4741402733689168,0.0,1.0,0.0,1.0,34.108951546673964,0.0,Momentum & Technical,multi_year_high_flag
3652,-0.08018163770077953,-0.48982232398994885,1.522487011774902,-1.0,36.91120035698349,-0.789010178527233,0.059041329746231164,26.642935377875137,0.027374760470845878,Momentum & Technical,pct_above_52w_low
3652,-0.8157305327676827,-0.8609974011718939,0.16466422926337246,-1.0,-0.012682926829268294,-0.9465655712526002,-0.7300827180290009,0.0,0.027374760470845878,Momentum & Technical,pct_off_52w_high
3646,2.7296486182181403,1.7743375749145673,14.255372498944768,-80.0,164.95726495726495,-4.700645071669807,9.491687654970086,56.33571036752606,0.19162332329592116,Momentum & Technical,price_momentum_1m
3594,39.260477061010505,17.027781670098506,93.95500226719247,-97.83711837617503,1425.101763907734,-9.439427360098543,58.284417017860726,65.35893155258765,1.6151108677799069,Momentum & Technical,price_momentum_1y
3641,14.194656468618284,9.289617486338798,38.161022883831194,-78.16593886462883,1488.607594936709,-2.6605504587155964,24.318245712679225,69.43147486954133,0.32849712565015055,Momentum & Technical,price_momentum_3m
3379,88.3113154790566,22.306717363751584,252.37972237582355,-99.97856749311295,3807.815631262525,-19.843525503987088,93.05405017406596,62.799644865344774,7.500684369011772,Momentum & Technical,price_momentum_3y
3558,0.9942082960012762,0.13349197424790743,5.124507466512523,-60.6941309255079,42.64705882352941,-1.2824819305816633,3.1120713832687388,50.87127599775154,2.6006022447303585,Momentum & Technical,price_momentum_5d
3062,116.5554502860223,15.955928513333395,470.3247884252817,-99.99156791907514,9715.9509202454,-33.34663120567376,109.87444923899616,57.7073807968648,16.178483438269915,Momentum & Technical,price_momentum_5y
3618,20.805217161480897,9.030468669426725,61.63721755341734,-98.03030303030303,1573.3333333333333,-8.711659088745002,33.315138282387196,61.912658927584296,0.9581166164796058,Momentum & Technical,price_momentum_6m
3653,0.007421994423567349,0.005093481250850173,0.06035889068631955,-0.7142857142857143,0.7104374064549439,-0.022149408117701858,0.0357938465762889,55.26964139063784,0.0,Momentum & Technical,price_vs_ema_20d
3598,0.11524735422839756,0.0850173681439024,0.27303567595613815,-0.9563494728359412,2.1218880701055567,-0.0511919042108496,0.23618437827771607,66.0644802668149,1.5056118258965234,Momentum & Technical,price_vs_ema_250d
3653,0.6078717044542624,0.687412872370086,0.3086685851476112,0.0,1.0,0.34777683375814217,0.8781085194608595,99.80837667670409,0.0,Momentum & Technical,range_52w_position
